id,reg_fee,sec_fee,tut_fee,other_fee,pre_bal,rebate,curr_year,student_id
1271,0.0,0.0,40000.0,0.0,0.0,0.0,2,10555
1180,0.0,0.0,70000.0,0.0,0.0,0.0,2,10465
1423,0.0,0.0,190000.0,0.0,0.0,0.0,1,10707
1430,0.0,0.0,130000.0,0.0,0.0,0.0,1,10714
1287,0.0,0.0,20000.0,0.0,0.0,0.0,1,10571
1443,0.0,0.0,45000.0,0.0,0.0,0.0,1,10727
1306,0.0,0.0,20000.0,0.0,0.0,0.0,1,10590
1307,0.0,0.0,20000.0,0.0,0.0,0.0,1,10591
1345,0.0,0.0,25000.0,0.0,0.0,0.0,1,10629
1316,0.0,0.0,20000.0,0.0,0.0,0.0,1,10600
1317,0.0,0.0,20000.0,0.0,0.0,0.0,1,10601
1319,0.0,0.0,20000.0,0.0,0.0,0.0,1,10603
1096,0.0,0.0,0.0,0.0,0.0,0.0,2,10381
812,0.0,0.0,20000.0,0.0,0.0,0.0,3,10097
1181,0.0,0.0,36000.0,0.0,0.0,0.0,3,10466
1311,0.0,0.0,0.0,0.0,0.0,0.0,2,10595
1089,0.0,0.0,0.0,0.0,0.0,0.0,2,10374
1449,0.0,0.0,95000.0,0.0,0.0,0.0,2,10733
1578,0.0,0.0,17500.0,0.0,0.0,0.0,2,10862
1526,0.0,0.0,0.0,0.0,0.0,0.0,1,10810
1179,0.0,0.0,35000.0,0.0,0.0,0.0,3,10464
1094,0.0,0.0,0.0,0.0,0.0,0.0,2,10379
1167,0.0,0.0,0.0,0.0,0.0,0.0,2,10452
1172,0.0,0.0,5000.0,0.0,0.0,0.0,3,10457
1549,0.0,0.0,20000.0,0.0,0.0,0.0,1,10833
1436,0.0,0.0,17500.0,0.0,0.0,0.0,2,10720
1216,0.0,0.0,0.0,0.0,0.0,0.0,2,10501
1093,0.0,0.0,0.0,0.0,0.0,0.0,2,10378
1274,0.0,0.0,20000.0,0.0,0.0,0.0,3,10558
1279,0.0,0.0,0.0,0.0,0.0,0.0,1,10563
1171,0.0,0.0,35000.0,0.0,0.0,0.0,3,10456
1261,0.0,0.0,0.0,0.0,0.0,0.0,2,10545
1291,0.0,0.0,0.0,0.0,0.0,0.0,2,10575
1169,0.0,0.0,0.0,0.0,0.0,0.0,2,10454
1250,0.0,0.0,0.0,0.0,0.0,25000.0,2,10534
1243,0.0,0.0,0.0,0.0,0.0,25000.0,2,10527
1437,,0.0,90000.0,0.0,0.0,0.0,2,10721
1545,0.0,0.0,45000.0,0.0,0.0,0.0,1,10829
1298,0.0,0.0,0.0,0.0,0.0,0.0,2,10582
897,0.0,0.0,17000.0,0.0,0.0,0.0,2,10182
1294,0.0,0.0,20000.0,0.0,0.0,0.0,2,10578
1254,0.0,0.0,55000.0,0.0,0.0,0.0,2,10538
1255,0.0,0.0,0.0,0.0,0.0,0.0,2,10539
1496,0.0,0.0,35000.0,0.0,0.0,0.0,2,10780
1236,0.0,0.0,0.0,0.0,0.0,25000.0,2,10520
1562,,0.0,70000.0,0.0,0.0,0.0,2,10846
1092,0.0,0.0,0.0,0.0,0.0,0.0,2,10377
1331,0.0,0.0,15000.0,0.0,0.0,0.0,3,10615
1225,0.0,0.0,0.0,0.0,0.0,0.0,2,10510
1176,0.0,0.0,35000.0,0.0,0.0,0.0,3,10461
1574,0.0,0.0,17500.0,0.0,0.0,0.0,2,10858
1268,0.0,0.0,0.0,0.0,0.0,0.0,2,10552
835,0.0,0.0,20000.0,0.0,0.0,0.0,3,10120
1312,0.0,0.0,20000.0,0.0,0.0,0.0,3,10596
1309,0.0,0.0,20000.0,0.0,0.0,0.0,3,10593
1296,0.0,0.0,0.0,0.0,0.0,0.0,2,10580
848,0.0,0.0,20000.0,0.0,0.0,0.0,3,10133
1209,0.0,0.0,37000.0,0.0,0.0,0.0,3,10494
1241,0.0,0.0,0.0,0.0,0.0,29000.0,2,10525
810,0.0,0.0,20000.0,0.0,0.0,0.0,3,10095
1264,0.0,0.0,0.0,0.0,0.0,0.0,2,10548
1341,0.0,0.0,35000.0,0.0,0.0,0.0,4,10625
1570,0.0,0.0,30000.0,0.0,0.0,0.0,2,10854
1258,0.0,0.0,0.0,0.0,0.0,5000.0,2,10542
1277,0.0,0.0,0.0,0.0,0.0,0.0,2,10561
1165,0.0,0.0,36000.0,0.0,0.0,0.0,3,10450
1591,0.0,0.0,0.0,0.0,0.0,0.0,1,10875
1246,0.0,0.0,0.0,0.0,0.0,0.0,2,10530
1273,0.0,0.0,20000.0,0.0,0.0,0.0,3,10557
1234,0.0,0.0,0.0,0.0,0.0,0.0,2,10518
1242,0.0,0.0,0.0,0.0,0.0,0.0,2,10526
1521,0.0,0.0,17500.0,0.0,0.0,0.0,2,10805
1259,0.0,0.0,0.0,0.0,0.0,0.0,2,10543
1237,0.0,0.0,0.0,0.0,0.0,25000.0,2,10521
1285,0.0,0.0,0.0,0.0,0.0,0.0,2,10569
1245,0.0,0.0,39500.0,0.0,0.0,0.0,2,10529
1282,0.0,0.0,20000.0,0.0,0.0,0.0,3,10566
1566,10000.0,0.0,45000.0,0.0,0.0,0.0,2,10850
1288,0.0,0.0,0.0,0.0,0.0,0.0,2,10572
1228,0.0,0.0,22500.0,0.0,0.0,0.0,2,10513
1292,0.0,0.0,0.0,0.0,0.0,0.0,2,10576
1260,0.0,0.0,22000.0,0.0,0.0,0.0,2,10544
1289,0.0,0.0,0.0,0.0,0.0,0.0,2,10573
1238,0.0,0.0,0.0,0.0,0.0,0.0,2,10522
1286,0.0,0.0,0.0,0.0,0.0,0.0,2,10570
1275,0.0,0.0,0.0,0.0,0.0,0.0,2,10559
1281,0.0,0.0,20000.0,0.0,0.0,0.0,3,10565
1244,0.0,0.0,27500.0,0.0,0.0,0.0,2,10528
1247,0.0,0.0,0.0,0.0,0.0,0.0,2,10531
1456,0.0,0.0,85000.0,0.0,0.0,50000.0,2,10740
1293,0.0,0.0,0.0,0.0,0.0,0.0,2,10577
1262,0.0,0.0,0.0,0.0,0.0,5000.0,2,10546
1224,0.0,0.0,22500.0,0.0,0.0,0.0,2,10509
1248,0.0,0.0,0.0,0.0,0.0,0.0,2,10532
1182,0.0,0.0,35000.0,0.0,0.0,0.0,3,10467
1252,0.0,0.0,0.0,0.0,0.0,25000.0,2,10536
1558,0.0,0.0,36000.0,0.0,0.0,0.0,2,10842
1333,0.0,0.0,15000.0,0.0,0.0,0.0,2,10617
1299,0.0,0.0,0.0,0.0,0.0,0.0,2,10583
1347,0.0,0.0,17500.0,0.0,0.0,0.0,2,10631
1284,0.0,0.0,0.0,0.0,0.0,0.0,2,10568
941,0.0,0.0,0.0,0.0,0.0,0.0,2,10226
1249,0.0,0.0,0.0,0.0,0.0,3000.0,2,10533
1328,0.0,0.0,15000.0,0.0,0.0,0.0,1,10612
1329,5000.0,0.0,70000.0,0.0,0.0,0.0,1,10613
1335,0.0,0.0,30000.0,0.0,0.0,0.0,1,10619
1336,10000.0,0.0,45000.0,0.0,0.0,0.0,1,10620
1477,0.0,0.0,20000.0,0.0,0.0,0.0,1,10761
1338,0.0,0.0,70000.0,0.0,0.0,0.0,1,10622
1339,0.0,0.0,15000.0,0.0,0.0,0.0,1,10623
834,0.0,0.0,10000.0,0.0,0.0,0.0,1,10119
1344,0.0,0.0,50000.0,0.0,0.0,0.0,1,10628
1324,0.0,0.0,70000.0,0.0,0.0,0.0,2,10608
1484,0.0,0.0,95000.0,0.0,0.0,0.0,1,10768
1497,0.0,0.0,70000.0,0.0,0.0,0.0,1,10781
1104,0.0,0.0,190000.0,0.0,0.0,0.0,2,10389
1116,0.0,0.0,190000.0,0.0,0.0,0.0,2,10401
1358,0.0,0.0,70000.0,0.0,0.0,0.0,1,10642
1359,0.0,0.0,190000.0,0.0,0.0,0.0,1,10643
1362,0.0,0.0,35000.0,0.0,0.0,0.0,1,10646
1367,0.0,0.0,190000.0,0.0,0.0,0.0,1,10651
1372,0.0,0.0,178000.0,0.0,0.0,0.0,1,10656
1411,0.0,0.0,25000.0,0.0,0.0,0.0,1,10695
1378,0.0,0.0,20000.0,0.0,0.0,0.0,1,10662
1382,0.0,0.0,65000.0,0.0,0.0,0.0,1,10666
1385,0.0,0.0,70000.0,0.0,0.0,0.0,1,10669
1386,0.0,0.0,65000.0,0.0,0.0,0.0,1,10670
1388,0.0,0.0,170000.0,0.0,0.0,0.0,1,10672
1395,0.0,0.0,60000.0,0.0,0.0,0.0,1,10679
1383,0.0,0.0,62500.0,0.0,0.0,0.0,1,10667
1403,10000.0,0.0,45000.0,0.0,0.0,0.0,1,10687
1404,10000.0,0.0,45000.0,0.0,0.0,0.0,1,10688
1390,0.0,0.0,25000.0,0.0,0.0,0.0,1,10674
1416,0.0,0.0,25000.0,0.0,0.0,0.0,2,10700
1384,0.0,0.0,170000.0,0.0,0.0,0.0,1,10668
1356,,0.0,70000.0,0.0,0.0,0.0,2,10640
1343,0.0,0.0,25000.0,0.0,0.0,0.0,2,10627
1377,0.0,0.0,18000.0,0.0,0.0,0.0,2,10661
1350,0.0,0.0,35000.0,0.0,0.0,0.0,2,10634
849,0.0,0.0,25000.0,0.0,0.0,0.0,3,10134
1321,0.0,0.0,25000.0,0.0,0.0,0.0,3,10605
1352,,0.0,70000.0,0.0,0.0,0.0,2,10636
1397,,0.0,35000.0,0.0,0.0,0.0,2,10681
923,0.0,0.0,35000.0,0.0,0.0,0.0,3,10208
790,0.0,0.0,25000.0,0.0,0.0,0.0,3,10075
856,0.0,0.0,30000.0,0.0,0.0,0.0,3,10141
838,0.0,0.0,30000.0,0.0,0.0,0.0,3,10123
1402,0.0,0.0,60000.0,0.0,0.0,0.0,2,10686
1353,0.0,0.0,38000.0,0.0,0.0,0.0,2,10637
1470,0.0,0.0,105000.0,0.0,0.0,0.0,2,10754
1398,0.0,0.0,50000.0,0.0,0.0,0.0,1,10682
1365,0.0,0.0,95000.0,0.0,0.0,0.0,2,10649
1510,0.0,0.0,95000.0,0.0,0.0,0.0,2,10794
1113,0.0,0.0,3500.0,0.0,0.0,0.0,2,10398
836,0.0,0.0,20000.0,0.0,0.0,0.0,3,10121
1396,0.0,0.0,35000.0,0.0,0.0,25000.0,1,10680
920,0.0,0.0,35000.0,0.0,0.0,0.0,3,10205
1361,0.0,0.0,35000.0,0.0,0.0,0.0,1,10645
1103,0.0,0.0,6000.0,0.0,0.0,0.0,2,10388
1516,0.0,0.0,22500.0,0.0,0.0,0.0,2,10800
1351,0.0,0.0,37000.0,0.0,0.0,0.0,2,10635
854,0.0,0.0,20000.0,0.0,0.0,0.0,3,10139
1330,0.0,0.0,44000.0,0.0,0.0,0.0,3,10614
1504,0.0,0.0,22500.0,0.0,0.0,0.0,2,10788
1381,0.0,0.0,95000.0,0.0,0.0,0.0,2,10665
1374,0.0,0.0,22500.0,0.0,0.0,0.0,2,10658
800,0.0,0.0,20000.0,0.0,0.0,0.0,3,10085
860,0.0,0.0,0.0,0.0,0.0,0.0,2,10145
1301,0.0,0.0,20000.0,0.0,0.0,0.0,2,10585
1399,0.0,0.0,35000.0,0.0,0.0,0.0,2,10683
1401,0.0,0.0,26000.0,0.0,0.0,0.0,2,10685
845,0.0,0.0,0.0,0.0,0.0,2000.0,2,10130
847,0.0,0.0,20000.0,0.0,0.0,0.0,3,10132
1346,0.0,0.0,35000.0,0.0,0.0,0.0,2,10630
846,0.0,0.0,15000.0,0.0,0.0,0.0,2,10131
1393,0.0,0.0,16000.0,0.0,0.0,0.0,2,10677
1366,0.0,0.0,40000.0,0.0,0.0,0.0,2,10650
1334,0.0,0.0,5000.0,0.0,0.0,22000.0,3,10618
866,0.0,0.0,25000.0,0.0,0.0,0.0,3,10151
1348,0.0,0.0,45000.0,0.0,0.0,0.0,1,10632
803,0.0,0.0,20000.0,0.0,0.0,0.0,3,10088
1313,0.0,0.0,0.0,0.0,0.0,0.0,2,10597
1380,,0.0,35000.0,0.0,0.0,0.0,2,10664
852,0.0,0.0,0.0,0.0,0.0,0.0,3,10137
1355,0.0,0.0,17500.0,0.0,0.0,0.0,2,10639
1133,0.0,0.0,0.0,0.0,0.0,0.0,2,10418
861,0.0,0.0,20000.0,0.0,0.0,0.0,3,10146
948,0.0,0.0,0.0,0.0,0.0,3000.0,2,10233
778,0.0,0.0,0.0,0.0,0.0,0.0,2,10063
1125,0.0,0.0,0.0,0.0,0.0,1000.0,2,10410
796,0.0,0.0,25000.0,0.0,0.0,0.0,3,10081
1097,0.0,0.0,0.0,0.0,0.0,0.0,2,10382
1370,0.0,0.0,35000.0,0.0,0.0,0.0,2,10654
1326,0.0,0.0,0.0,0.0,0.0,0.0,2,10610
801,0.0,0.0,20000.0,0.0,0.0,0.0,3,10086
1318,0.0,0.0,0.0,0.0,0.0,0.0,2,10602
1490,0.0,0.0,20000.0,0.0,0.0,0.0,2,10774
859,0.0,0.0,25000.0,0.0,0.0,0.0,3,10144
799,0.0,0.0,20000.0,0.0,0.0,0.0,3,10084
1354,10000.0,0.0,45000.0,0.0,0.0,0.0,2,10638
864,0.0,0.0,17500.0,0.0,0.0,5000.0,3,10149
1327,0.0,0.0,0.0,0.0,0.0,0.0,2,10611
1332,0.0,0.0,0.0,0.0,0.0,10000.0,2,10616
851,0.0,0.0,20000.0,0.0,0.0,0.0,3,10136
1394,,0.0,45000.0,0.0,0.0,0.0,2,10678
1450,0.0,0.0,95000.0,0.0,0.0,0.0,2,10734
1342,0.0,0.0,0.0,0.0,0.0,36000.0,2,10626
850,0.0,0.0,25000.0,0.0,0.0,0.0,3,10135
805,,0.0,40000.0,0.0,0.0,17000.0,3,10090
1410,0.0,0.0,60000.0,0.0,0.0,0.0,1,10694
1405,25000.0,0.0,160000.0,0.0,0.0,0.0,1,10689
1295,0.0,0.0,40000.0,0.0,0.0,0.0,2,10579
993,10000.0,0.0,45000.0,0.0,0.0,0.0,2,10278
1478,0.0,0.0,190000.0,0.0,0.0,0.0,1,10762
1008,10000.0,0.0,45000.0,0.0,45000.0,0.0,2,10293
1193,0.0,0.0,35000.0,0.0,0.0,0.0,2,10478
1211,0.0,0.0,35000.0,0.0,0.0,0.0,3,10496
1392,0.0,0.0,25000.0,0.0,0.0,0.0,2,10676
1011,0.0,0.0,0.0,0.0,0.0,0.0,2,10296
989,0.0,0.0,0.0,0.0,0.0,0.0,2,10274
1121,0.0,0.0,0.0,0.0,0.0,2500.0,2,10406
1283,0.0,0.0,0.0,0.0,0.0,0.0,2,10567
1297,0.0,0.0,0.0,0.0,0.0,0.0,2,10581
1408,0.0,0.0,45000.0,0.0,0.0,0.0,1,10692
1101,0.0,0.0,0.0,0.0,0.0,0.0,2,10386
1444,0.0,0.0,25000.0,0.0,0.0,0.0,2,10728
1498,0.0,0.0,33500.0,0.0,0.0,34500.0,1,10782
1276,0.0,0.0,0.0,0.0,0.0,0.0,3,10560
1391,0.0,0.0,36000.0,0.0,0.0,0.0,2,10675
1308,0.0,0.0,20000.0,0.0,0.0,0.0,3,10592
975,0.0,0.0,0.0,0.0,0.0,0.0,2,10260
1412,0.0,0.0,20000.0,0.0,0.0,0.0,2,10696
1010,0.0,0.0,0.0,0.0,0.0,0.0,2,10295
1322,0.0,0.0,0.0,0.0,0.0,0.0,2,10606
1129,0.0,0.0,0.0,0.0,0.0,0.0,2,10414
1265,0.0,0.0,0.0,0.0,0.0,0.0,2,10549
1323,0.0,0.0,0.0,0.0,0.0,0.0,2,10607
1012,10000.0,0.0,45000.0,0.0,30000.0,0.0,2,10297
999,0.0,0.0,0.0,0.0,0.0,0.0,2,10284
966,0.0,0.0,0.0,0.0,0.0,0.0,2,10251
1114,0.0,0.0,0.0,0.0,0.0,0.0,2,10399
1304,0.0,0.0,0.0,0.0,0.0,0.0,2,10588
997,0.0,0.0,0.0,0.0,0.0,0.0,2,10282
977,0.0,0.0,0.0,0.0,0.0,0.0,2,10262
1006,0.0,0.0,0.0,0.0,0.0,14500.0,2,10291
1290,0.0,0.0,0.0,0.0,0.0,0.0,2,10574
1315,0.0,0.0,0.0,0.0,0.0,0.0,2,10599
1050,0.0,0.0,0.0,0.0,0.0,0.0,2,10335
1369,0.0,0.0,35000.0,0.0,0.0,5000.0,2,10653
1100,0.0,0.0,0.0,0.0,0.0,0.0,2,10385
1272,0.0,0.0,20000.0,0.0,0.0,0.0,3,10556
1417,0.0,0.0,30000.0,0.0,0.0,0.0,2,10701
974,0.0,0.0,0.0,0.0,0.0,0.0,2,10259
1189,0.0,0.0,64000.0,0.0,0.0,0.0,3,10474
1049,0.0,0.0,0.0,0.0,0.0,2000.0,2,10334
1414,0.0,0.0,160000.0,0.0,0.0,0.0,2,10698
1118,0.0,0.0,0.0,0.0,0.0,0.0,2,10403
1201,0.0,0.0,0.0,0.0,0.0,0.0,2,10486
1415,0.0,0.0,95000.0,0.0,0.0,0.0,2,10699
1124,0.0,0.0,0.0,0.0,0.0,0.0,2,10409
1024,0.0,0.0,0.0,0.0,0.0,0.0,2,10309
1002,0.0,0.0,0.0,0.0,0.0,0.0,2,10287
917,0.0,0.0,35000.0,0.0,0.0,35000.0,3,10202
1004,0.0,0.0,0.0,0.0,0.0,0.0,2,10289
1409,0.0,0.0,43000.0,0.0,0.0,0.0,2,10693
1418,0.0,0.0,17500.0,0.0,0.0,0.0,2,10702
1371,0.0,0.0,35000.0,0.0,0.0,0.0,2,10655
1373,0.0,0.0,96000.0,0.0,0.0,0.0,2,10657
1111,0.0,0.0,0.0,0.0,0.0,0.0,2,10396
1407,0.0,0.0,45000.0,0.0,0.0,0.0,1,10691
1387,0.0,0.0,22500.0,0.0,0.0,0.0,2,10671
1471,0.0,0.0,45000.0,0.0,0.0,0.0,2,10755
978,0.0,0.0,0.0,0.0,0.0,0.0,2,10263
981,0.0,0.0,0.0,0.0,0.0,0.0,2,10266
1202,0.0,0.0,0.0,0.0,0.0,0.0,3,10487
979,0.0,0.0,0.0,0.0,0.0,0.0,2,10264
1457,0.0,0.0,190000.0,0.0,0.0,0.0,1,10741
1110,0.0,0.0,0.0,0.0,0.0,0.0,2,10395
982,0.0,0.0,0.0,0.0,0.0,0.0,2,10267
992,0.0,0.0,0.0,0.0,0.0,0.0,2,10277
1413,0.0,0.0,36000.0,0.0,0.0,0.0,2,10697
965,0.0,0.0,0.0,0.0,0.0,0.0,2,10250
1046,0.0,0.0,0.0,0.0,0.0,0.0,2,10331
1131,0.0,0.0,0.0,0.0,0.0,0.0,2,10416
1269,0.0,0.0,0.0,0.0,0.0,0.0,2,10553
1278,0.0,0.0,0.0,0.0,0.0,0.0,2,10562
1128,0.0,0.0,0.0,0.0,0.0,0.0,2,10413
1325,0.0,0.0,0.0,0.0,0.0,0.0,2,10609
1266,0.0,0.0,0.0,0.0,0.0,0.0,2,10550
1270,0.0,0.0,0.0,0.0,0.0,0.0,2,10554
1014,0.0,0.0,0.0,0.0,0.0,0.0,2,10299
1102,0.0,0.0,0.0,0.0,0.0,0.0,2,10387
1222,0.0,0.0,0.0,0.0,0.0,0.0,2,10507
1303,0.0,0.0,20000.0,0.0,0.0,0.0,3,10587
1464,0.0,0.0,20000.0,0.0,0.0,0.0,2,10748
1302,0.0,0.0,20000.0,0.0,0.0,0.0,3,10586
1314,0.0,0.0,0.0,0.0,0.0,0.0,2,10598
1109,0.0,0.0,0.0,0.0,0.0,0.0,2,10394
985,0.0,0.0,0.0,0.0,0.0,0.0,2,10270
1231,0.0,0.0,20000.0,0.0,0.0,0.0,3,10515
996,10000.0,0.0,45000.0,0.0,30000.0,0.0,2,10281
1375,0.0,0.0,42000.0,0.0,0.0,0.0,2,10659
1198,0.0,0.0,35000.0,0.0,0.0,0.0,3,10483
1119,0.0,0.0,0.0,0.0,0.0,0.0,2,10404
1368,0.0,0.0,25000.0,0.0,0.0,0.0,2,10652
1123,0.0,0.0,0.0,0.0,0.0,0.0,2,10408
1360,0.0,0.0,100000.0,0.0,0.0,0.0,2,10644
1022,0.0,0.0,0.0,0.0,0.0,0.0,2,10307
1310,0.0,0.0,0.0,0.0,0.0,0.0,2,10594
1438,0.0,0.0,96000.0,0.0,0.0,0.0,2,10722
1107,0.0,0.0,0.0,0.0,0.0,0.0,2,10392
1305,0.0,0.0,0.0,0.0,0.0,0.0,3,10589
1320,0.0,0.0,25000.0,0.0,0.0,0.0,3,10604
980,0.0,0.0,0.0,0.0,0.0,0.0,2,10265
1013,0.0,0.0,0.0,0.0,0.0,0.0,2,10298
1280,0.0,0.0,20000.0,0.0,0.0,0.0,3,10564
984,0.0,0.0,0.0,0.0,0.0,0.0,2,10269
1003,0.0,0.0,0.0,0.0,0.0,0.0,2,10288
1537,0.0,0.0,17500.0,0.0,0.0,0.0,1,10821
1505,0.0,0.0,160000.0,0.0,0.0,0.0,1,10789
1542,0.0,0.0,130000.0,0.0,0.0,0.0,1,10826
1563,0.0,0.0,35000.0,0.0,0.0,0.0,1,10847
1575,0.0,0.0,60000.0,0.0,0.0,0.0,1,10859
1617,0.0,0.0,70000.0,0.0,0.0,0.0,1,10901
1623,0.0,0.0,145000.0,0.0,0.0,0.0,1,10907
1624,0.0,0.0,50000.0,0.0,0.0,0.0,1,10908
1638,0.0,0.0,60000.0,0.0,0.0,0.0,1,10922
1639,0.0,0.0,20000.0,0.0,0.0,0.0,1,10923
1654,0.0,0.0,160000.0,0.0,0.0,0.0,1,10938
1657,10000.0,0.0,65000.0,0.0,0.0,0.0,1,10941
1659,0.0,0.0,55000.0,0.0,0.0,0.0,1,10943
1671,0.0,0.0,70000.0,0.0,0.0,0.0,1,10955
1664,0.0,0.0,37000.0,0.0,0.0,25000.0,1,10948
1554,0.0,0.0,40000.0,0.0,0.0,0.0,1,10838
915,0.0,0.0,5000.0,0.0,0.0,0.0,2,10200
1665,0.0,0.0,50000.0,0.0,0.0,0.0,1,10949
1618,0.0,0.0,35000.0,0.0,0.0,0.0,2,10902
1613,0.0,0.0,70000.0,0.0,0.0,0.0,1,10897
1635,0.0,0.0,2500.0,0.0,0.0,0.0,1,10919
1673,0.0,0.0,0.0,0.0,0.0,0.0,1,10957
1550,0.0,0.0,27000.0,0.0,0.0,0.0,2,10834
1007,0.0,0.0,0.0,0.0,0.0,0.0,2,10292
1651,0.0,0.0,90000.0,0.0,0.0,0.0,1,10935
1666,0.0,0.0,25000.0,0.0,0.0,0.0,2,10950
1644,0.0,0.0,15000.0,0.0,0.0,0.0,2,10928
1494,0.0,0.0,35000.0,0.0,0.0,0.0,2,10778
1668,0.0,0.0,22500.0,0.0,0.0,0.0,2,10952
1637,0.0,0.0,0.0,0.0,0.0,0.0,1,10921
1190,0.0,0.0,35000.0,0.0,0.0,0.0,3,10475
1653,0.0,0.0,90000.0,0.0,0.0,0.0,1,10937
1712,0.0,0.0,40000.0,0.0,0.0,0.0,2,10996
1634,0.0,0.0,37000.0,0.0,0.0,0.0,2,10918
1658,,0.0,70000.0,0.0,0.0,0.0,2,10942
1674,0.0,0.0,0.0,0.0,0.0,0.0,1,10958
1652,10000.0,0.0,45000.0,0.0,0.0,0.0,2,10936
1212,0.0,0.0,57500.0,0.0,0.0,0.0,3,10497
1667,0.0,0.0,25000.0,0.0,0.0,0.0,1,10951
1517,0.0,0.0,17500.0,0.0,0.0,0.0,2,10801
1633,0.0,0.0,45000.0,0.0,0.0,0.0,1,10917
1059,0.0,0.0,0.0,0.0,0.0,0.0,2,10344
1199,0.0,0.0,47000.0,0.0,0.0,0.0,3,10484
1567,10000.0,0.0,45000.0,0.0,0.0,0.0,2,10851
1663,0.0,0.0,11500.0,0.0,0.0,0.0,1,10947
1632,0.0,0.0,25000.0,0.0,0.0,0.0,2,10916
987,0.0,0.0,0.0,0.0,0.0,0.0,2,10272
1705,0.0,0.0,15000.0,0.0,0.0,0.0,2,10989
1194,0.0,0.0,35000.0,0.0,0.0,0.0,3,10479
1586,0.0,0.0,95000.0,0.0,0.0,0.0,2,10870
1583,0.0,0.0,0.0,0.0,0.0,0.0,1,10867
1491,0.0,0.0,45000.0,0.0,0.0,0.0,2,10775
1606,0.0,0.0,35000.0,0.0,0.0,0.0,2,10890
1690,0.0,0.0,91000.0,0.0,0.0,2000.0,2,10974
1559,0.0,0.0,35000.0,0.0,0.0,0.0,2,10843
1592,0.0,0.0,50000.0,0.0,0.0,0.0,1,10876
1627,0.0,0.0,17500.0,0.0,0.0,0.0,2,10911
1614,0.0,0.0,32500.0,0.0,0.0,0.0,2,10898
1203,0.0,0.0,35000.0,0.0,0.0,0.0,3,10488
1649,0.0,0.0,17500.0,0.0,0.0,0.0,2,10933
1607,0.0,0.0,60000.0,0.0,0.0,0.0,1,10891
1186,0.0,0.0,35000.0,0.0,0.0,0.0,3,10471
1615,0.0,0.0,20000.0,0.0,0.0,0.0,2,10899
1625,0.0,0.0,190000.0,0.0,0.0,0.0,1,10909
1195,0.0,0.0,35000.0,0.0,0.0,0.0,3,10480
1610,0.0,0.0,35000.0,0.0,0.0,0.0,2,10894
1619,0.0,0.0,36000.0,0.0,0.0,0.0,2,10903
1197,0.0,0.0,32500.0,0.0,0.0,0.0,3,10482
1631,0.0,0.0,95000.0,0.0,0.0,0.0,2,10915
1655,0.0,0.0,25000.0,0.0,0.0,0.0,2,10939
988,0.0,0.0,0.0,0.0,0.0,0.0,2,10273
1628,0.0,0.0,25000.0,0.0,0.0,0.0,2,10912
1204,0.0,0.0,35000.0,0.0,0.0,0.0,3,10489
1546,0.0,0.0,70000.0,0.0,0.0,0.0,1,10830
1192,0.0,0.0,35000.0,0.0,0.0,0.0,3,10477
1656,0.0,0.0,0.0,0.0,0.0,0.0,1,10940
1235,0.0,0.0,0.0,0.0,0.0,0.0,2,10519
1662,0.0,0.0,30000.0,0.0,0.0,0.0,2,10946
1601,0.0,0.0,20000.0,0.0,0.0,0.0,2,10885
1620,0.0,0.0,0.0,0.0,0.0,0.0,2,10904
1206,0.0,0.0,35000.0,0.0,0.0,0.0,3,10491
1636,0.0,0.0,37000.0,0.0,0.0,25000.0,1,10920
1621,0.0,0.0,20000.0,0.0,0.0,0.0,1,10905
1647,0.0,0.0,17500.0,0.0,0.0,0.0,2,10931
1643,0.0,0.0,17500.0,0.0,0.0,0.0,2,10927
1511,,0.0,190000.0,0.0,0.0,0.0,2,10795
1579,0.0,0.0,31000.0,0.0,0.0,0.0,2,10863
1641,0.0,0.0,0.0,0.0,0.0,0.0,1,10925
983,0.0,0.0,0.0,0.0,0.0,0.0,2,10268
1692,0.0,0.0,30000.0,0.0,0.0,10000.0,2,10976
1616,0.0,0.0,21000.0,0.0,0.0,0.0,2,10900
1604,0.0,0.0,35000.0,0.0,0.0,0.0,2,10888
1648,0.0,0.0,20000.0,0.0,0.0,0.0,2,10932
991,0.0,0.0,0.0,0.0,0.0,0.0,2,10276
1646,0.0,0.0,25000.0,0.0,0.0,0.0,2,10930
1661,,0.0,90000.0,0.0,0.0,0.0,2,10945
1676,0.0,0.0,0.0,0.0,0.0,0.0,1,10960
1431,0.0,0.0,95000.0,0.0,0.0,0.0,2,10715
1594,0.0,0.0,32500.0,0.0,0.0,0.0,2,10878
1522,0.0,0.0,35000.0,0.0,0.0,0.0,2,10806
1239,0.0,0.0,0.0,0.0,0.0,0.0,2,10523
1645,0.0,0.0,17500.0,0.0,0.0,0.0,2,10929
1650,0.0,0.0,0.0,0.0,0.0,0.0,1,10934
1603,25000.0,0.0,190000.0,0.0,0.0,0.0,1,10887
1609,0.0,0.0,2000.0,0.0,0.0,0.0,1,10893
1608,0.0,0.0,25000.0,0.0,0.0,0.0,1,10892
1672,,0.0,70000.0,0.0,0.0,0.0,2,10956
1683,0.0,0.0,50000.0,0.0,0.0,0.0,1,10967
1696,0.0,0.0,70000.0,0.0,0.0,0.0,1,10980
1709,10000.0,0.0,55000.0,0.0,0.0,0.0,1,10993
