id,curr_year,promotion_date,status,duration,created_at,updated_at,modified_by_id,student_id
1470,2,,promoted,2,,,,10060
1467,2,,promoted,2,,,,10057
1471,2,,promoted,2,,,,10061
1465,2,,promoted,2,,,,10055
1459,2,,promoted,2,,,,10049
1501,2,,promoted,3,,,,10091
1508,2,,promoted,3,,,,10098
1492,2,,promoted,3,,,,10082
1513,2,,promoted,3,,,,10103
1499,2,,promoted,3,,,,10089
1420,2,,promoted,4,,,,10010
1475,2,,promoted,2,,,,10065
1532,1,,new_admission,3,,,,10122
1534,1,,new_admission,3,,,,10124
1535,1,,new_admission,3,,,,10125
1537,1,,new_admission,3,,,,10127
1539,1,,new_admission,3,,,,10129
1557,1,,new_admission,3,,,,10147
1558,1,,new_admission,3,,,,10148
1563,1,,new_admission,4,,,,10153
1522,2,,promoted,2,,2024-12-13 07:03:12.682096+00:00,,10112
1510,3,,promoted,3,,2025-04-17 04:44:07.462683+00:00,,10100
1472,2,,suspended,2,,2025-04-30 06:23:54.468939+00:00,,10062
1431,3,,promoted,4,,2025-05-10 09:10:49.040215+00:00,,10021
1485,3,,promoted,3,,2025-05-14 07:23:03.590939+00:00,,10075
1488,3,,promoted,3,,2025-05-14 07:35:05.726692+00:00,,10078
1528,3,,promoted,3,,2025-05-19 05:02:51.453692+00:00,,10118
1490,3,,promoted,3,,2025-05-19 05:04:28.909037+00:00,,10080
1486,3,,promoted,3,,2025-05-19 06:31:18.145954+00:00,,10076
1462,2,,promoted,2,,2025-05-22 09:15:33.719588+00:00,,10052
1512,3,,promoted,3,,2025-05-23 04:13:17.959027+00:00,,10102
1515,3,,promoted,3,,2025-05-23 07:37:26.132345+00:00,,10105
1489,3,,promoted,3,,2025-05-29 06:35:02.765035+00:00,,10079
1493,3,,promoted,3,,2025-06-02 11:03:23.960885+00:00,,10083
1509,3,,promoted,3,,2025-06-02 11:03:26.781753+00:00,,10099
1517,3,,promoted,3,,2025-06-02 11:03:27.499259+00:00,,10107
1514,3,,promoted,3,,2025-06-02 11:03:29.306613+00:00,,10104
1440,3,,promoted,3,,2025-07-10 06:08:26.379377+00:00,,10030
1437,3,,promoted,3,,2025-07-12 05:02:11.230728+00:00,,10027
1579,1,,new_admission,4,,,,10169
1597,1,,new_admission,4,,,,10187
1599,1,,new_admission,4,,,,10189
1606,1,,new_admission,4,,,,10196
1607,1,,new_admission,2,,,,10197
1608,1,,new_admission,4,,,,10198
1616,1,,new_admission,4,,,,10206
1621,1,,new_admission,3,,,,10211
1626,1,,new_admission,3,,,,10216
1644,1,,new_admission,3,,,,10234
1649,1,,new_admission,2,,,,10239
1566,2,,promoted,4,,,,10156
1586,2,,promoted,4,,,,10176
1536,2,,promoted,3,,,,10126
1548,2,,promoted,3,,,,10138
1637,2,,promoted,3,,,,10227
1643,2,,promoted,3,,,,10233
1627,2,,promoted,3,,,,10217
1634,2,,promoted,3,,,,10224
1640,2,,promoted,3,,,,10230
1645,2,,promoted,3,,,,10235
1646,2,,promoted,3,,,,10236
1648,2,,promoted,2,,,,10238
1550,2,,promoted,3,,,,10140
1552,2,,promoted,3,,,,10142
1582,2,,promoted,4,,,,10172
1592,2,,promoted,4,,,,10182
1624,2,,promoted,3,,,,10214
1633,2,,promoted,3,,,,10223
1604,2,,promoted,4,,,,10194
1657,1,,new_admission,2,,,,10247
1662,1,,new_admission,2,,,,10252
1671,1,,new_admission,2,,,,10261
1681,1,,new_admission,2,,,,10271
1690,1,,new_admission,2,,,,10280
1704,1,,new_admission,2,,,,10294
1721,1,,new_admission,3,,,,10311
1728,1,,new_admission,3,,,,10318
1729,1,,new_admission,3,,,,10319
1732,1,,new_admission,3,,,,10322
1733,1,,new_admission,3,,,,10323
1735,1,,new_admission,3,,,,10325
1740,1,,new_admission,2,,,,10330
1742,1,,new_admission,2,,,,10332
1746,1,,new_admission,2,,,,10336
1756,1,,new_admission,2,,,,10346
1761,1,,new_admission,2,,,,10351
1763,1,,new_admission,2,,,,10353
1766,1,,new_admission,2,,,,10356
1747,2,,promoted,2,,,,10337
1748,2,,promoted,2,,,,10338
1588,2,,promoted,4,,2024-11-22 05:30:06.322010+00:00,,10178
1584,3,,promoted,4,,2025-05-31 09:18:31.146608+00:00,,10174
1578,2,,promoted,4,,2024-12-03 10:25:05.797753+00:00,,10168
1628,2,,promoted,3,,2024-12-20 05:48:13.728507+00:00,,10218
1611,2,,promoted,4,,2024-12-16 07:33:19.676037+00:00,,10201
1574,2,,promoted,4,,2024-12-16 07:43:57.138157+00:00,,10164
1590,2,,promoted,4,,2024-12-16 07:46:45.377305+00:00,,10180
1585,2,,promoted,4,,2024-12-16 07:48:20.995818+00:00,,10175
1601,2,,promoted,4,,2024-12-18 05:26:20.477681+00:00,,10191
1600,2,,promoted,4,,2024-12-18 05:26:30.959921+00:00,,10190
1572,2,,promoted,4,,2024-12-18 08:20:59.000426+00:00,,10162
1580,1,,suspended,4,,2024-12-19 08:03:31.435770+00:00,,10170
1576,2,,suspended,4,,2024-12-19 08:04:36.219846+00:00,,10166
1636,2,,promoted,3,,2024-12-21 05:18:47.569075+00:00,,10226
1631,3,,promoted,3,,2025-04-11 04:38:48.997711+00:00,,10221
1619,3,,promoted,3,,2025-04-15 04:31:01.792188+00:00,,10209
1652,2,,promoted,2,,2025-04-24 06:26:43.940417+00:00,,10242
1726,3,,promoted,3,,2025-05-07 04:51:29.514300+00:00,,10316
1622,3,,promoted,3,,2025-05-09 06:34:47.817266+00:00,,10212
1538,3,,promoted,3,,2025-05-09 08:33:31.103369+00:00,,10128
1567,3,,promoted,4,,2025-05-10 06:30:59.155031+00:00,,10157
1613,3,,promoted,4,,2025-05-13 05:26:43.497795+00:00,,10203
1632,3,,promoted,3,,2025-05-15 04:04:49.320177+00:00,,10222
1565,3,,promoted,4,,2025-05-15 06:39:55.270439+00:00,,10155
1598,3,,promoted,4,,2025-05-15 07:47:02.460728+00:00,,10188
1571,3,,promoted,4,,2025-05-15 08:46:32.112041+00:00,,10161
1625,3,,promoted,3,,2025-05-16 08:41:13.820116+00:00,,10215
1570,3,,promoted,4,,2025-05-17 07:42:09.970859+00:00,,10160
1620,3,,promoted,3,,2025-05-20 05:44:21.423760+00:00,,10210
1629,3,,promoted,3,,2025-05-20 07:58:37.699540+00:00,,10219
1639,3,,promoted,3,,2025-05-21 06:02:48.835441+00:00,,10229
1581,3,,promoted,4,,2025-05-21 06:08:34.847551+00:00,,10171
1587,3,,promoted,4,,2025-05-21 06:30:33.841725+00:00,,10177
1564,3,,promoted,4,,2025-05-21 07:05:38.457921+00:00,,10154
1642,3,,promoted,3,,2025-05-22 04:13:27.199169+00:00,,10232
1638,3,,promoted,3,,2025-05-22 04:18:51.417646+00:00,,10228
1575,3,,promoted,4,,2025-05-22 07:45:03.986908+00:00,,10165
1596,3,,promoted,4,,2025-05-24 08:52:43.535599+00:00,,10186
1577,3,,promoted,4,,2025-05-24 09:16:07.084036+00:00,,10167
1647,3,,promoted,3,,2025-05-29 04:25:32.977341+00:00,,10237
1617,3,,promoted,4,,2025-05-30 05:52:40.933868+00:00,,10207
1641,3,,promoted,3,,2025-06-06 06:05:50.999614+00:00,,10231
1603,3,,promoted,4,,2025-06-07 05:52:24.696720+00:00,,10193
1562,3,,promoted,4,,2025-06-21 04:25:48.543289+00:00,,10152
1635,3,,promoted,3,,2025-07-07 08:26:25.116823+00:00,,10225
1589,3,,promoted,4,,2025-07-17 07:25:13.024509+00:00,,10179
1602,3,,promoted,4,,2025-08-29 07:01:39.153409+00:00,,10192
1595,1,,suspended,4,,2025-09-02 07:02:24.301436+00:00,,10185
1610,2,,suspended,4,,2025-09-02 07:08:05.560430+00:00,,10200
1749,2,,promoted,2,,,,10339
1750,2,,promoted,2,,,,10340
1752,2,,promoted,2,,,,10342
1751,2,,promoted,2,,,,10341
1753,2,,promoted,2,,,,10343
1762,2,,promoted,2,,,,10352
1650,2,,promoted,2,,,,10240
1651,2,,promoted,2,,,,10241
1654,2,,promoted,2,,,,10244
1653,2,,promoted,2,,,,10243
1655,2,,promoted,2,,,,10245
1658,2,,promoted,2,,,,10248
1659,2,,promoted,2,,,,10249
1660,2,,promoted,2,,,,10250
1661,2,,promoted,2,,,,10251
1663,2,,promoted,2,,,,10253
1664,2,,promoted,2,,,,10254
1665,2,,promoted,2,,,,10255
1667,2,,promoted,2,,,,10257
1668,2,,promoted,2,,,,10258
1670,2,,promoted,2,,,,10260
1673,2,,promoted,2,,,,10263
1675,2,,promoted,2,,,,10265
1676,2,,promoted,2,,,,10266
1677,2,,promoted,2,,,,10267
1679,2,,promoted,2,,,,10269
1678,2,,promoted,2,,,,10268
1682,2,,promoted,2,,,,10272
1680,2,,promoted,2,,,,10270
1684,2,,promoted,2,,,,10274
1669,2,,promoted,2,,,,10259
1674,2,,promoted,2,,,,10264
1687,2,,promoted,2,,,,10277
1695,2,,promoted,2,,,,10285
1693,2,,promoted,2,,,,10283
1696,2,,promoted,2,,,,10286
1699,2,,promoted,2,,,,10289
1709,2,,promoted,2,,,,10299
1713,2,,promoted,2,,,,10303
1712,2,,promoted,2,,,,10302
1715,2,,promoted,2,,,,10305
1718,2,,promoted,2,,,,10308
1722,2,,promoted,3,,,,10312
1731,2,,promoted,3,,,,10321
1734,2,,promoted,3,,,,10324
1737,2,,promoted,3,,,,10327
1689,2,,promoted,2,,,,10279
1691,2,,promoted,2,,,,10281
1666,2,,promoted,2,,,,10256
1685,2,,promoted,2,,,,10275
1694,2,,promoted,2,,,,10284
1701,2,,promoted,2,,,,10291
1700,2,,promoted,2,,,,10290
1703,2,,promoted,2,,,,10293
1710,2,,promoted,2,,,,10300
1716,2,,promoted,2,,,,10306
1743,2,,promoted,2,,,,10333
1755,2,,promoted,2,,,,10345
1770,1,,new_admission,2,,,,10360
1772,1,,new_admission,2,,,,10362
1776,1,,new_admission,2,,,,10366
1794,2,,promoted,2,,,,10384
1785,1,,new_admission,2,,,,10375
1790,1,,new_admission,2,,,,10380
1815,1,,new_admission,2,,,,10405
1848,1,,new_admission,4,,,,10438
1851,1,,new_admission,4,,,,10441
1865,1,,new_admission,4,,,,10455
1872,1,,new_admission,4,,,,10462
1879,1,,new_admission,4,,,,10469
1880,1,,new_admission,4,,,,10470
1882,1,,new_admission,4,,,,10472
1883,1,,new_admission,4,,,,10473
1803,2,,promoted,2,,,,10393
1771,2,,promoted,2,,,,10361
1774,2,,promoted,2,,,,10364
1773,2,,promoted,2,,,,10363
1775,2,,promoted,2,,,,10365
1778,2,,promoted,2,,,,10368
1779,2,,promoted,2,,,,10369
1777,2,,promoted,2,,,,10367
1834,2,,promoted,4,,,,10424
1840,2,,promoted,4,,,,10430
1841,2,,promoted,4,,,,10431
1842,2,,promoted,4,,,,10432
1847,2,,promoted,4,,,,10437
1852,2,,promoted,4,,,,10442
1862,2,,promoted,4,,,,10452
1864,2,,promoted,4,,,,10454
1707,2,,demoted,2,,2024-11-28 08:13:57.493527+00:00,,10297
1845,3,,promoted,4,,2025-03-21 07:54:55.286979+00:00,,10435
1850,3,,promoted,4,,2025-04-16 10:13:34.445668+00:00,,10440
1856,3,,promoted,4,,2025-04-25 07:20:44.123773+00:00,,10446
1727,3,,promoted,3,,2025-05-13 06:06:32.473806+00:00,,10317
1837,3,,promoted,4,,2025-05-15 05:41:25.740453+00:00,,10427
1844,3,,promoted,4,,2025-05-15 06:39:38.754483+00:00,,10434
1831,3,,promoted,4,,2025-05-16 04:41:38.371459+00:00,,10421
1835,3,,promoted,4,,2025-05-16 04:49:06.248635+00:00,,10425
1738,3,,promoted,3,,2025-05-19 07:15:54.401752+00:00,,10328
1730,3,,promoted,3,,2025-05-22 04:24:39.116025+00:00,,10320
1863,3,,promoted,4,,2025-05-24 04:38:10.588026+00:00,,10453
1861,3,,promoted,4,,2025-05-28 07:49:04.883552+00:00,,10451
1723,3,,promoted,3,,2025-05-29 04:19:02.280316+00:00,,10313
1855,3,,promoted,4,,2025-05-29 07:26:24.049858+00:00,,10445
1736,3,,promoted,3,,2025-05-29 07:43:29.608420+00:00,,10326
1859,3,,promoted,4,,2025-05-29 09:36:18.219697+00:00,,10449
1720,3,,promoted,3,,2025-06-06 11:29:39.247474+00:00,,10310
1839,3,,promoted,4,,2025-06-09 09:02:02.434567+00:00,,10429
1830,3,,promoted,4,,2025-07-15 08:04:15.730467+00:00,,10420
1838,3,,promoted,4,,2025-08-22 05:18:12.689916+00:00,,10428
1875,2,,promoted,4,,,,10465
1888,2,,promoted,4,,,,10478
1827,2,,promoted,2,,,,10417
1807,2,,promoted,2,,,,10397
1780,2,,promoted,2,,,,10370
1801,2,,promoted,2,,,,10391
1825,2,,promoted,2,,,,10415
1786,2,,promoted,2,,,,10376
1793,2,,promoted,2,,,,10383
1858,2,,promoted,4,,,,10448
1886,2,,promoted,4,,,,10476
1782,2,,promoted,2,,,,10372
1812,2,,promoted,2,,,,10402
1853,2,,promoted,4,,,,10443
1833,2,,promoted,4,,,,10423
1891,1,,new_admission,4,,,,10481
1905,1,,new_admission,4,,,,10495
1909,1,,new_admission,2,,,,10499
1914,1,,new_admission,2,,,,10504
1952,1,,new_admission,2,,,,10541
1974,1,,new_admission,3,,,,10563
1982,1,,new_admission,3,,,,10571
2001,1,,new_admission,3,,,,10590
2002,1,,new_admission,3,,,,10591
1996,2,,promoted,3,,,,10585
1913,2,,promoted,2,,,,10503
1915,2,,promoted,2,,,,10505
1917,2,,promoted,2,,,,10507
1983,2,,promoted,3,,,,10572
1950,2,,promoted,2,,,,10539
1932,2,,promoted,2,,,,10521
1912,2,,promoted,2,,,,10502
1924,2,,promoted,3,,,,10514
1920,2,,promoted,3,,,,10510
1966,2,,promoted,3,,,,10555
1963,2,,promoted,3,,,,10552
1959,2,,promoted,3,,,,10548
1981,2,,promoted,3,,,,10570
1984,2,,promoted,3,,,,10573
1986,2,,promoted,3,,,,10575
1987,2,,promoted,3,,,,10576
1988,2,,promoted,3,,,,10577
1989,2,,promoted,3,,,,10578
1991,2,,promoted,3,,,,10580
